time,compressor power,compressor mark,AC PTC power,AC PTC mark,battery PTC power,battery PTC mark,MCU front power,MCU front mark,MCU rear power,MCU rear mark,DCDC power,DCDC mark,fan power,fan mark,water pump power,water pump mark,blower power,blower mark,others power,others mark,battery power,battery mark,mechanical ratio,low voltage ratio,high voltage ratio,MCU rear ratio,battery PTC ratio,AC PTC ratio,MCU front ratio,compressor ratio
5046,0,0,5.5,1,5,1,1,1,1.3,1,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,41.2874741,5.59 ,53.13 ,29.62896547,23.98 ,29.15 ,11.65850863,0
5047,0,0,5.5,1,5,1,1.3,1,1.6,1,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,41.28645935,5.59 ,53.13 ,29.6277673,23.97 ,29.15 ,11.65869205,0
5048,0,0,5.5,1,5,1,-0.1,0,0.8,1,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,41.28418309,5.59 ,53.13 ,29.62642457,23.97 ,29.16 ,11.65775852,0
5049,0,0,5.5,1,5,1,0.5,1,0.9,1,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,41.28230861,5.59 ,53.13 ,29.62497717,23.97 ,29.16 ,11.65733144,0
5050,0,0,5.8,1,5,1,0,0,-0.1,0,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,41.27945328,5.59 ,53.13 ,29.62290055,23.97 ,29.16 ,11.65655272,0
5051,0,0,6,1,5,1,-2.5,0,-0.3,0,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,41.27496932,5.59 ,53.14 ,29.62135207,23.97 ,29.17 ,11.65361725,0
5052,0,0,6,1,5,1,-0.4,0,-0.2,0,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,41.27174745,5.59 ,53.14 ,29.61926504,23.97 ,29.17 ,11.65248241,0
5053,0,0,6,1,5,1,-0.7,0,-0.1,0,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,41.26841128,5.59 ,53.14 ,29.61733376,23.97 ,29.17 ,11.65107752,0
5054,0,0,6,1,5,1,-3,0,-0.1,0,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,41.2637565,5.59 ,53.14 ,29.61606781,23.96 ,29.18 ,11.6476887,0
5055,0,0,6,1,5,1,-4.3,0,-0.1,0,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,41.25835649,5.59 ,53.15 ,29.61517785,23.96 ,29.18 ,11.64317864,0
5056,0,0,5.5,1,5,1,-10.3,0,-2.3,0,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,41.2484544,5.59 ,53.16 ,29.61465552,23.97 ,29.19 ,11.63379889,0
5057,0,0,5.6,1,5,1,-4.4,0,-0.3,0,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,41.2430436,5.60 ,53.16 ,29.6137727,23.96 ,29.20 ,11.6292709,0
5058,0,0,5.6,1,5,1,-3.6,0,-0.3,0,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,41.23809201,5.60 ,53.17 ,29.6126586,23.96 ,29.20 ,11.62543341,0
5059,0,0,6.1,1,5,1,-3.4,0,-0.1,0,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,41.23316891,5.60 ,53.17 ,29.61147964,23.96 ,29.21 ,11.62168928,0
5060,0,0,6.1,1,5,1,-1.2,0,0.2,1,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,41.22968065,5.60 ,53.17 ,29.60987093,23.96 ,29.21 ,11.61980971,0
5061,0,0,6.1,1,5,1,2,1,2,1,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,41.22906153,5.60 ,53.17 ,29.60857441,23.96 ,29.21 ,11.62048713,0
5062,0,0,6.2,1,5,1,2.3,1,3.4,1,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,41.22937751,5.60 ,53.17 ,29.60812448,23.96 ,29.22 ,11.62125303,0
5063,0,0,6.2,1,5,1,1.6,1,3.2,1,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,41.2291772,5.60 ,53.17 ,29.60773954,23.95 ,29.22 ,11.62143767,0
5064,0,0,6.3,1,5,1,2.2,1,3.9,1,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,41.22968226,5.60 ,53.17 ,29.60763328,23.95 ,29.22 ,11.62204898,0
5065,0,0,6.3,1,5,1,2.4,1,3.8,1,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,41.23024452,5.60 ,53.17 ,29.6074006,23.95 ,29.22 ,11.62284392,0
5066,0,0,6.3,1,5,1,1.7,1,2.9,1,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,41.2298893,5.60 ,53.17 ,29.6067521,23.94 ,29.23 ,11.62313719,0
5067,0,0,6.3,1,5,1,0.3,1,0,0,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,41.22706892,5.60 ,53.17 ,29.60451667,23.94 ,29.23 ,11.62255225,0
5068,0,0,6.3,1,5,1,-1.5,0,-0.7,0,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,41.22281565,5.60 ,53.18 ,29.60232065,23.94 ,29.23 ,11.620495,0
5069,0,0,6.3,1,5,1,-1.9,0,-0.2,0,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,41.21862015,5.60 ,53.18 ,29.60058369,23.94 ,29.24 ,11.61803646,0
5070,0,0,6.3,1,5,1,-3.3,0,-0.7,0,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,41.21333566,5.60 ,53.18 ,29.59890775,23.94 ,29.24 ,11.61442791,0
5071,0,0,6.3,1,5,1,-5,0,-1,0,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,41.20690467,5.60 ,53.19 ,29.59751667,23.94 ,29.25 ,11.609388,0
5072,0,0,6.3,1,5,1,-4.8,0,-1.1,0,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,41.20053121,5.61 ,53.19 ,29.59599923,23.94 ,29.26 ,11.60453198,0
5073,0,0,6.3,1,5,1,-3.6,0,-0.7,0,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,41.1950756,5.61 ,53.20 ,29.59441014,23.94 ,29.26 ,11.60066546,0
5074,0,0,6.3,1,5,1,-0.2,0,-0.1,0,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,41.19191451,5.61 ,53.20 ,29.59225188,23.94 ,29.26 ,11.59966263,0
5075,0,0,6.3,1,5,1,0,0,0,0,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,41.18892592,5.61 ,53.20 ,29.59010487,23.93 ,29.27 ,11.59882104,0
5076,0,0,6.3,1,5,1,-0.1,0,-0.1,0,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,41.18582305,5.61 ,53.21 ,29.58791837,23.93 ,29.27 ,11.59790468,0
5077,0,0,6.3,1,5,1,0,0,0,0,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,41.18283533,5.61 ,53.21 ,29.58577199,23.93 ,29.28 ,11.59706334,0
5078,0,0,6.3,1,5,1,0,0,0,0,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,41.17984804,5.61 ,53.21 ,29.58362592,23.93 ,29.28 ,11.59622212,0
5079,0,0,6.3,1,5,1,-0.1,0,0,0,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,41.17680383,5.61 ,53.21 ,29.58150899,23.93 ,29.28 ,11.59529484,0
5080,0,0,6.3,1,5,1,0,0,0,0,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,41.17381741,5.61 ,53.21 ,29.57936354,23.93 ,29.29 ,11.59445387,0
5081,0,0,6.3,1,5,1,0,0,0,0,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,41.17083141,5.61 ,53.22 ,29.5772184,23.92 ,29.29 ,11.59361302,0
5082,0,0,6.3,1,5,1,0,0,0,0,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,41.16784586,5.61 ,53.22 ,29.57507356,23.92 ,29.30 ,11.59277229,0
5083,0,0,6.3,1,5,1,0,0,0,0,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,41.16486073,5.61 ,53.22 ,29.57292904,23.92 ,29.30 ,11.59193169,0
5084,0,0,6.3,1,5,1,0,0,-0.1,0,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,41.1618187,5.61 ,53.22 ,29.5707162,23.92 ,29.30 ,11.5911025,0
5085,0,0,6.3,1,5,1,0,0,0,0,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,41.15883444,5.62 ,53.23 ,29.5685723,23.92 ,29.31 ,11.59026214,0
5086,0,0,6.4,1,5,1,0,0,0,0,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,41.15581051,5.62 ,53.23 ,29.56639991,23.92 ,29.31 ,11.5894106,0
5087,0,0,6.4,1,5,1,0,0,0,0,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,41.15278703,5.62 ,53.23 ,29.56422783,23.91 ,29.32 ,11.5885592,0
5088,0,0,6.4,1,5,1,0,0,0,0,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,41.14976399,5.62 ,53.23 ,29.56205607,23.91 ,29.32 ,11.58770791,0
5089,0,0,6.4,1,5,1,0,0,0,0,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,41.14674139,5.62 ,53.24 ,29.55988464,23.91 ,29.33 ,11.58685675,0
5090,0,0,6.4,1,5,1,0,0,0,0,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,41.14371924,5.62 ,53.24 ,29.55771352,23.91 ,29.33 ,11.58600572,0
5091,0,0,6.3,1,5,1,0,0,0,0,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,41.1407376,5.62 ,53.24 ,29.55557151,23.91 ,29.33 ,11.5851661,0
5092,0,0,6.4,1,5,1,0,0,0,0,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,41.13771633,5.62 ,53.24 ,29.55340102,23.90 ,29.34 ,11.58431531,0
5093,0,0,6.3,1,5,1,0,0,0,0,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,41.13473557,5.62 ,53.24 ,29.55125963,23.90 ,29.34 ,11.58347593,0
5094,0,0,6.3,1,5,1,0,0,0,0,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,41.13175524,5.62 ,53.25 ,29.54911856,23.90 ,29.35 ,11.58263668,0
5095,0,0,6.3,1,5,1,0,0,0,0,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,41.12877533,5.62 ,53.25 ,29.54697779,23.90 ,29.35 ,11.58179754,0
5096,0,0,6.3,1,5,1,0,0,0,0,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,41.12579587,5.62 ,53.25 ,29.54483734,23.90 ,29.35 ,11.58095853,0
5097,0,0,6.4,1,5,1,0,0,0,0,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,41.12277679,5.62 ,53.25 ,29.54266843,23.90 ,29.36 ,11.58010836,0
5098,0,0,6.3,1,5,1,0,0,0,0,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,41.11979819,5.62 ,53.26 ,29.5405286,23.89 ,29.36 ,11.57926959,0
5099,0,0,6.3,1,5,1,0,0,0,0,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,41.11682002,5.63 ,53.26 ,29.53838908,23.89 ,29.37 ,11.57843094,0
5100,0,0,6.3,1,5,1,0,0,0,0,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,41.11384228,5.63 ,53.26 ,29.53624986,23.89 ,29.37 ,11.57759242,0
5101,0,0,6.3,1,5,1,0,0,0,0,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,41.11086498,5.63 ,53.26 ,29.53411096,23.89 ,29.37 ,11.57675401,0
5102,0,0,6.3,1,5,1,0,0,0,0,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,41.1078881,5.63 ,53.26 ,29.53197237,23.89 ,29.38 ,11.57591573,0
5103,0,0,6.4,1,5,1,0.3,1,0.5,1,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,41.10533018,5.63 ,53.27 ,29.53006204,23.89 ,29.38 ,11.57526814,0
5104,0,0,6.4,1,5,1,0.4,1,0.7,1,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,41.10294462,5.63 ,53.27 ,29.52826044,23.88 ,29.38 ,11.57468418,0
5105,0,0,6.4,1,5,1,0.3,1,0.6,1,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,41.10044483,5.63 ,53.27 ,29.5264193,23.88 ,29.39 ,11.57402554,0
5106,0,0,6.4,1,5,1,1.3,1,1.6,1,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,41.0990916,5.63 ,53.27 ,29.52497688,23.88 ,29.39 ,11.57411473,0
5107,0,0,6.4,1,5,1,0.8,1,1.2,1,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,41.09722293,5.63 ,53.27 ,29.52340411,23.88 ,29.40 ,11.57381882,0
5108,0,0,6.4,1,5,1,1,1,1.7,1,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,41.09575569,5.63 ,53.27 ,29.52211699,23.87 ,29.40 ,11.57363871,0
5109,0,0,6.3,1,5,1,1,1,1.6,1,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,41.09427143,5.63 ,53.27 ,29.52079028,23.87 ,29.40 ,11.57348114,0
5110,0,0,6.3,1,5,1,1.5,1,2.1,1,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,41.09336034,5.63 ,53.27 ,29.51966302,23.87 ,29.41 ,11.57369733,0
5111,0,0,6.3,1,5,1,1.3,1,2.2,1,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,41.09239217,5.63 ,53.28 ,29.51866194,23.87 ,29.41 ,11.57373023,0
5112,0,0,6.3,1,5,1,1,1,1.8,1,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,41.09102326,5.63 ,53.28 ,29.51747305,23.86 ,29.41 ,11.5735502,0
5113,0,0,6.3,1,5,1,0.6,1,1.5,1,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,41.08925368,5.63 ,53.28 ,29.51619361,23.86 ,29.41 ,11.57306008,0
5114,0,0,6.3,1,5,1,1.7,1,2.7,1,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,41.08880167,5.63 ,53.28 ,29.51542103,23.86 ,29.42 ,11.57338064,0
5115,0,0,6.3,1,5,1,3.1,1,3.9,1,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,41.08983858,5.63 ,53.28 ,29.51506914,23.86 ,29.42 ,11.57476944,0
5116,0,0,6.2,1,5,1,4.5,1,5,1,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,41.09234639,5.63 ,53.27 ,29.51509797,23.85 ,29.42 ,11.57724842,0
5117,0,0,6.3,1,5,1,4.6,1,5.2,1,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,41.09498515,5.63 ,53.27 ,29.51520641,23.85 ,29.42 ,11.57977875,0
5118,0,0,6.3,1,5,1,4.2,1,4.1,1,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,41.09676465,5.63 ,53.27 ,29.51467625,23.84 ,29.42 ,11.5820884,0
5119,0,0,6.3,1,5,1,1.7,1,3.1,1,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,41.09654099,5.64 ,53.27 ,29.51417831,23.84 ,29.43 ,11.58236269,0
5120,0,0,6.3,1,5,1,0.9,1,2.3,1,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,41.09540196,5.64 ,53.27 ,29.5133621,23.84 ,29.43 ,11.58203986,0
5121,0,0,6.3,1,5,1,-0.1,0,-0.2,0,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,41.09226074,5.64 ,53.27 ,29.51112119,23.84 ,29.43 ,11.58113955,0
5122,0,0,6.3,1,5,1,-2.1,0,-0.5,0,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,41.08780404,5.64 ,53.27 ,29.50924839,23.84 ,29.44 ,11.57855565,0
5123,0,0,6.3,1,5,1,-0.2,0,-0.1,0,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,41.08466371,5.64 ,53.28 ,29.50710514,23.84 ,29.44 ,11.57755858,0
5124,0,0,6.3,1,5,1,-0.1,0,-0.2,0,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,41.08152382,5.64 ,53.28 ,29.50486507,23.83 ,29.45 ,11.57665875,0
5125,0,0,6.3,1,5,1,2.7,1,3.1,1,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,41.08187415,5.64 ,53.28 ,29.50408206,23.83 ,29.45 ,11.57779208,0
5126,0,0,5.8,1,5,1,2.9,1,3.4,1,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,41.08270979,5.64 ,53.28 ,29.5035905,23.83 ,29.45 ,11.57911928,0
5127,0,0,5.8,1,5,1,3.4,1,4.5,1,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,41.08446023,5.64 ,53.28 ,29.5037086,23.82 ,29.45 ,11.58075163,0
5128,0,0,5.8,1,5,1,3.3,1,4.1,1,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,41.08592428,5.64 ,53.27 ,29.50358162,23.82 ,29.45 ,11.58234266,0
5129,0,0,5.7,1,5,1,3.1,1,4.3,1,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,41.0874278,5.64 ,53.27 ,29.50367739,23.82 ,29.45 ,11.5837504,0
5130,0,0,5.8,1,5,1,3,1,4.3,1,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,41.08883387,5.64 ,53.27 ,29.50377313,23.81 ,29.46 ,11.58506073,0
5131,0,0,5.8,1,5,1,3.5,1,4.6,1,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,41.09069675,5.64 ,53.27 ,29.50393091,23.81 ,29.46 ,11.58676584,0
5132,0,0,5.8,1,5,1,2.9,1,4.6,1,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,41.09221625,5.64 ,53.27 ,29.50426035,23.81 ,29.46 ,11.5879559,0
5133,0,0,5.8,1,5,1,2.3,1,4.3,1,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,41.09322115,5.64 ,53.26 ,29.50455628,23.80 ,29.46 ,11.58866487,0
5134,0,0,5.3,1,5,1,1.9,1,3.9,1,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,41.09396804,5.64 ,53.26 ,29.50483619,23.80 ,29.46 ,11.58913185,0
5135,0,0,5.5,1,5,1,-0.7,0,-0.2,0,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,41.09080799,5.64 ,53.27 ,29.50299999,23.80 ,29.47 ,11.587808,0
5136,0,0,5.9,1,5,1,-0.8,0,-0.1,0,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,41.08748893,5.64 ,53.27 ,29.50114654,23.80 ,29.47 ,11.58634239,0
5137,0,0,5.3,1,5,1,-0.4,0,-0.3,0,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,41.08452353,5.64 ,53.27 ,29.4992138,23.80 ,29.47 ,11.58530973,0
5138,0,0,5.3,1,5,1,2.3,1,1.4,1,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,41.08407177,5.65 ,53.27 ,29.49767112,23.79 ,29.48 ,11.58640065,0
5139,0,0,5.4,1,5,1,1.2,1,1.7,1,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,41.08312337,5.65 ,53.27 ,29.49661972,23.79 ,29.48 ,11.58650364,0
5140,0,0,5.3,1,5,1,1.7,1,1.6,1,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,41.0824434,5.65 ,53.27 ,29.49538582,23.79 ,29.48 ,11.58705758,0
5141,0,0,5.3,1,5,1,0.9,1,1.9,1,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,41.08147803,5.65 ,53.27 ,29.49458585,23.79 ,29.48 ,11.58689219,0
5142,0,0,5.3,1,5,1,0.6,1,-0.1,0,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,41.07919949,5.65 ,53.27 ,29.49250513,23.79 ,29.49 ,11.58669435,0
5143,0,0,5.3,1,5,1,-1.9,0,-0.4,0,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,41.07532234,5.65 ,53.28 ,29.4909342,23.79 ,29.49 ,11.58438815,0
5144,0,0,5.4,1,5,1,-3.7,0,-1,0,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,41.07003512,5.65 ,53.28 ,29.48943923,23.79 ,29.49 ,11.5805959,0
5145,0,0,5.4,1,5,1,-2.2,0,-0.3,0,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,41.06600455,5.65 ,53.28 ,29.48799399,23.78 ,29.50 ,11.57801057,0
5146,0,0,4.9,1,5,1,-4.7,0,-0.8,0,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,41.06045982,5.65 ,53.29 ,29.48706443,23.78 ,29.50 ,11.5733954,0
5147,0,0,4.9,1,5,1,-3.5,0,-0.1,0,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,41.05600043,5.65 ,53.29 ,29.48627032,23.78 ,29.51 ,11.56973012,0
5148,0,0,4.9,1,5,1,-2.2,0,-0.2,0,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,41.05222671,5.65 ,53.29 ,29.48503649,23.78 ,29.51 ,11.56719022,0
5149,0,0,4.9,1,5,1,-1.8,0,0.1,1,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,41.0488531,5.65 ,53.30 ,29.48389345,23.78 ,29.51 ,11.56495965,0
5150,0,0,4.9,1,5,1,0.3,1,0.5,1,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,41.0469078,5.66 ,53.30 ,29.48242392,23.78 ,29.52 ,11.56448388,0
5151,0,0,4.9,1,5,1,1.3,1,1.2,1,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,41.04593375,5.66 ,53.30 ,29.48114721,23.78 ,29.52 ,11.56478654,0
5152,0,0,4.9,1,5,1,1,1,1.5,1,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,41.04495985,5.66 ,53.30 ,29.48016134,23.78 ,29.52 ,11.56479852,0
5153,0,0,4.9,1,5,1,1,1,1.4,1,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,41.04392901,5.66 ,53.30 ,29.47910732,23.77 ,29.52 ,11.5648217,0
5154,0,0,4.9,1,5,1,-0.6,0,-0.8,0,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,41.04072828,5.66 ,53.30 ,29.47700752,23.77 ,29.53 ,11.56372076,0
5155,0,0,4.9,1,5,1,-1.8,0,-0.2,0,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,41.03718518,5.66 ,53.30 ,29.47566035,23.77 ,29.53 ,11.56152483,0
5156,0,0,5,1,5,1,-1.1,0,0.2,1,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,41.03423083,5.66 ,53.31 ,29.47435814,23.77 ,29.53 ,11.55987269,0
5157,0,0,4.5,1,5,1,-0.8,0,0.4,1,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,41.03176102,5.66 ,53.31 ,29.47324976,23.77 ,29.54 ,11.55851126,0
5158,0,0,4.4,1,5,1,0.9,1,0.2,1,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,41.03018782,5.66 ,53.31 ,29.47154823,23.77 ,29.54 ,11.55863959,0
5159,0,0,4.5,1,5,1,0.8,1,0.5,1,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,41.0286893,5.66 ,53.31 ,29.47005181,23.77 ,29.54 ,11.55863749,0
5160,0,0,4.5,1,5,1,0.5,1,0.9,1,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,41.02724808,5.66 ,53.31 ,29.46891437,23.77 ,29.54 ,11.55833371,0
5161,0,0,4.5,1,5,1,3,1,3.9,1,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,41.0289474,5.66 ,53.31 ,29.46911246,23.76 ,29.55 ,11.55983494,0
5162,0,0,4.5,1,5,1,2.5,1,3.2,1,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,41.02996126,5.66 ,53.31 ,29.46897519,23.76 ,29.55 ,11.56098607,0
5163,0,0,4.5,1,5,1,2.7,1,3.6,1,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,41.03131738,5.66 ,53.30 ,29.46905398,23.76 ,29.55 ,11.5622634,0
5164,0,0,4.6,1,5,1,0.6,1,1,1,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,41.02995103,5.66 ,53.31 ,29.46792831,23.76 ,29.55 ,11.56202272,0
5165,0,0,4.5,1,5,1,-0.2,0,-0.4,0,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,41.02736893,5.67 ,53.31 ,29.46610377,23.75 ,29.55 ,11.56126517,0
5166,0,0,4.5,1,5,1,-3.6,0,-0.9,0,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,41.02256106,5.67 ,53.31 ,29.46490762,23.75 ,29.56 ,11.55765344,0
5167,0,0,4.5,1,5,1,-2.3,0,-0.1,0,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,41.01895204,5.67 ,53.31 ,29.46388692,23.75 ,29.56 ,11.55506511,0
5168,0,0,4,1,5,1,-2.1,0,0,0,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,41.01571295,5.67 ,53.32 ,29.46302009,23.75 ,29.56 ,11.55269286,0
5169,0,0,4.1,1,5,1,-1.8,0,0,0,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,41.01260562,5.67 ,53.32 ,29.46203927,23.75 ,29.57 ,11.55056635,0
5170,0,0,4.1,1,5,1,-1.1,0,-0.1,0,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,41.009841,5.67 ,53.32 ,29.46079069,23.75 ,29.57 ,11.54905032,0
5171,0,0,4.1,1,5,1,-0.6,0,-0.2,0,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,41.00730494,5.67 ,53.32 ,29.45933141,23.75 ,29.57 ,11.54797353,0
5172,0,0,4.1,1,5,1,-0.4,0,0,0,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,41.00499743,5.67 ,53.32 ,29.45795176,23.75 ,29.57 ,11.54704567,0
5173,0,0,4.1,1,5,1,-0.2,0,-0.1,0,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,41.00274723,5.67 ,53.32 ,29.45644699,23.75 ,29.58 ,11.54630024,0
5174,0,0,4.1,1,5,1,0.5,1,0.1,1,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,41.00101098,5.67 ,53.33 ,29.45487938,23.75 ,29.58 ,11.5461316,0
5175,0,0,4.1,1,5,1,0.8,1,1,1,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,40.99995988,5.67 ,53.33 ,29.45384071,23.74 ,29.58 ,11.54611917,0
5176,0,0,4.2,1,5,1,1.4,1,1.9,1,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,40.9997254,5.67 ,53.33 ,29.45321695,23.74 ,29.58 ,11.54650845,0
5177,0,0,4.1,1,5,1,1,1,2,1,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,40.9993594,5.68 ,53.33 ,29.45280397,23.74 ,29.58 ,11.54655543,0
5178,0,0,4.2,1,5,1,1.1,1,1.8,1,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,40.99889674,5.68 ,53.33 ,29.45219762,23.74 ,29.59 ,11.54669912,0
5179,0,0,4.2,1,5,1,0.2,1,1,1,1.14,1,0.06,1,0.08,1,1,1,0,0,5,1,40.99746408,5.68 ,53.33 ,29.45130187,23.74 ,29.59 ,11.54616221,0
